time,HR per minute
2:57:58.005,43
2:57:58.725,42
2:57:59.435,44
2:58:0.18,46
2:58:0.959999999999,48
2:58:1.77,49
2:58:2.59,48
2:58:3.395,46
2:58:4.165,45
2:58:4.925,43
2:58:5.65,42
2:58:6.365,42
2:58:7.07,42
2:58:7.77,41
2:58:8.46,41
2:58:9.145,41
2:58:9.84,41
2:58:10.525,42
2:58:11.225,42
2:58:11.935,44
2:58:12.675,44
2:58:13.415,43
2:58:14.145,42
2:58:14.85,42
2:58:15.565,42
2:58:16.27,43
2:58:16.99,43
2:58:17.71,41
2:58:18.405,43
2:58:19.125,42
2:58:19.825,42
2:58:20.525,42
2:58:21.235,44
2:58:21.97,45
2:58:22.72,48
2:58:23.53,52
2:58:24.41,53
2:58:25.3,51
2:58:26.15,48
2:58:26.955,45
2:58:27.705,43
2:58:28.43,42
2:58:29.14,42
2:58:29.855,42
2:58:30.57,44
2:58:31.305,45
2:58:32.06,47
2:58:32.845,50
2:58:33.685,51
2:58:34.535,49
2:58:35.36,47
2:58:36.155,45
2:58:36.92,43
2:58:37.645,41
2:58:38.34,40
2:58:39.02,39
2:58:39.685,43
2:58:40.415,43
2:58:41.14,44
2:58:41.885,45
2:58:42.64,46
2:58:43.415,46
2:58:44.185,48
2:58:44.995,47
2:58:45.79,45
2:58:46.55,46
2:58:47.325,46
2:58:48.1,46
2:58:48.88,47
2:58:49.675,45
2:58:50.425,47
2:58:51.215,44
2:58:51.955,45
2:58:52.705,44
2:58:53.44,42
2:58:54.14,42
2:58:54.845,40
2:58:55.525,40
2:58:56.205,44
2:58:56.945,42
2:58:57.655,46
2:58:58.43,49
2:58:59.26,50
2:59:0.1,49
2:59:0.93,48
2:59:1.745,47
2:59:2.535,45
2:59:3.3,44
2:59:4.045,43
2:59:4.775,42
2:59:5.49,42
2:59:6.19,43
2:59:6.91,44
2:59:7.65,45
2:59:8.41,45
2:59:9.165,45
2:59:9.925,44
2:59:10.665,44
2:59:11.41,43
2:59:12.13,42
2:59:12.83,42
2:59:13.535,40
2:59:14.215,41
2:59:14.9,44
2:59:15.635,44
2:59:16.38,43
2:59:17.105,43
2:59:17.825,43
2:59:18.55,44
2:59:19.285,44
2:59:20.03,43
2:59:20.75,42
2:59:21.46,40
2:59:22.14,39
2:59:22.805,39
2:59:23.47,40
2:59:24.14,39
2:59:24.805,41
2:59:25.495,40
2:59:26.165,40
2:59:26.84,43
2:59:27.57,47
2:59:28.365,51
2:59:29.225,51
2:59:30.085,51
2:59:30.95,47
2:59:31.745,46
2:59:32.515,46
2:59:33.285,44
2:59:34.02,42
2:59:34.735,44
2:59:35.47,42
2:59:36.185,42
2:59:36.885,40
2:59:37.565,42
2:59:38.275,41
2:59:38.96,41
2:59:39.645,40
2:59:40.315,40
2:59:40.985,40
2:59:41.665,40
2:59:42.335,40
2:59:43.01,39
2:59:43.67,39
2:59:44.32,39
2:59:44.97,38
2:59:45.605,37
2:59:46.23,37
2:59:46.85,37
2:59:47.47,36
2:59:48.08,37
2:59:48.705,37
2:59:49.335,37
2:59:49.965,37
2:59:50.59,36
2:59:51.205,37
2:59:51.825,37
2:59:52.445,37
2:59:53.065,36
2:59:53.68,38
2:59:54.32,38
2:59:54.96,39
2:59:55.62,36
2:59:56.235,39
2:59:56.89,38
2:59:57.535,40
2:59:58.205,41
2:59:58.89,41
2:59:59.575,40
3:0:0.254999999999,39
3:0:0.905000000001,38
3:0:1.55,38
3:0:2.185,37
3:0:2.805,36
3:0:3.42,36
3:0:4.025,37
3:0:4.655,36
3:0:5.265,36
3:0:5.875,37
3:0:6.495,38
3:0:7.135,39
3:0:7.79,40
3:0:8.46,41
3:0:9.145,40
3:0:9.82,41
3:0:10.505,41
3:0:11.2,42
3:0:11.91,41
3:0:12.605,42
3:0:13.315,39
3:0:13.97,39
3:0:14.62,39
3:0:15.275,38
3:0:15.91,37
3:0:16.54,38
3:0:17.18,38
3:0:17.815,39
3:0:18.465,39
3:0:19.115,39
3:0:19.765,37
3:0:20.395,39
3:0:21.05,38
3:0:21.685,39
3:0:22.34,39
3:0:23.0,39
3:0:23.665,39
3:0:24.325,40
3:0:25.005,41
3:0:25.69,41
3:0:26.375,41
3:0:27.065,40
3:0:27.745,40
3:0:28.425,39
3:0:29.08,38
3:0:29.72,39
3:0:30.37,38
3:0:31.015,38
3:0:31.66,39
3:0:32.315,37
3:0:32.945,37
3:0:33.57,36
3:0:34.185,37
3:0:34.815,37
3:0:35.435,37
3:0:36.06,37
3:0:36.685,38
3:0:37.325,38
3:0:37.965,36
3:0:38.58,39
3:0:39.23,37
3:0:39.85,37
3:0:40.48,37
3:0:41.105,36
3:0:41.72,36
3:0:42.33,37
3:0:42.96,37
3:0:43.58,37
3:0:44.205,38
3:0:44.84,38
3:0:45.475,37
3:0:46.095,37
3:0:46.72,37
3:0:47.35,38
3:0:47.985,38
3:0:48.62,38
3:0:49.255,38
3:0:49.895,38
3:0:50.54,38
3:0:51.18,38
3:0:51.82,37
3:0:52.44,36
3:0:53.05,37
3:0:53.675,37
3:0:54.295,37
3:0:54.925,39
3:0:55.575,39
3:0:56.225,42
3:0:56.925,42
3:0:57.635,42
3:0:58.35,42
3:0:59.055,43
3:0:59.78,43
3:1:0.504999999999,42
3:1:1.205,41
3:1:1.895,40
3:1:2.565,39
3:1:3.23,39
3:1:3.88,40
3:1:4.56,40
3:1:5.23,41
3:1:5.915,41
3:1:6.61,42
3:1:7.325,42
3:1:8.04,41
3:1:8.735,40
3:1:9.41,41
3:1:10.105,42
3:1:10.815,44
3:1:11.56,44
3:1:12.305,41
3:1:13.0,43
3:1:13.72,43
3:1:14.45,45
3:1:15.215,45
3:1:15.98,46
3:1:16.755,43
3:1:17.48,44
3:1:18.215,43
3:1:18.94,43
3:1:19.67,43
3:1:20.39,42
3:1:21.095,41
3:1:21.78,39
3:1:22.44,39
3:1:23.105,40
3:1:23.775,40
3:1:24.45,40
3:1:25.125,40
3:1:25.805,41
3:1:26.49,46
3:1:27.265,49
3:1:28.095,48
3:1:28.9,47
3:1:29.695,44
3:1:30.44,42
3:1:31.145,40
3:1:31.82,39
3:1:32.48,38
3:1:33.115,37
3:1:33.74,37
3:1:34.36,37
3:1:34.985,46
3:1:35.755,50
3:1:36.6,49
3:1:37.43,48
3:1:38.23,51
3:1:39.085,51
3:1:39.94,49
3:1:40.77,47
3:1:41.56,44
3:1:42.305,44
3:1:43.04,43
3:1:43.76,42
3:1:44.475,42
3:1:45.18,41
3:1:45.87,41
3:1:46.56,41
3:1:47.245,40
3:1:47.92,40
3:1:48.595,42
3:1:49.305,45
3:1:50.07,51
3:1:50.93,53
3:1:51.82,54
3:1:52.72,53
3:1:53.615,50
3:1:54.46,51
3:1:55.31,48
3:1:56.12,48
3:1:56.92,48
3:1:57.72,45
3:1:58.475,46
3:1:59.25,45
3:2:0.0149999999994,45
3:2:0.77,45
3:2:1.525,43
3:2:2.255,44
3:2:2.995,44
3:2:3.735,44
3:2:4.48,44
3:2:5.225,44
3:2:5.97,45
3:2:6.73,46
3:2:7.505,46
3:2:8.285,46
3:2:9.055,45
3:2:9.805,48
3:2:10.605,47
3:2:11.39,46
3:2:12.165,43
3:2:12.895,42
3:2:13.61,42
3:2:14.325,44
3:2:15.06,45
3:2:15.825,46
3:2:16.595,46
3:2:17.365,46
3:2:18.135,45
3:2:18.89,44
3:2:19.63,41
3:2:20.325,42
3:2:21.03,41
3:2:21.725,42
3:2:22.425,42
3:2:23.135,44
3:2:23.87,44
3:2:24.615,44
3:2:25.355,42
3:2:26.06,45
3:2:26.81,45
3:2:27.565,45
3:2:28.325,44
3:2:29.07,42
3:2:29.785,42
3:2:30.5,41
3:2:31.185,42
3:2:31.89,43
3:2:32.615,45
3:2:33.37,45
3:2:34.125,45
3:2:34.89,45
3:2:35.64,43
3:2:36.36,43
3:2:37.085,44
3:2:37.82,43
3:2:38.55,44
3:2:39.295,45
3:2:40.06,44
3:2:40.805,42
3:2:41.515,41
3:2:42.21,41
3:2:42.905,41
3:2:43.6,43
3:2:44.32,42
3:2:45.03,42
3:2:45.73,42
3:2:46.435,43
3:2:47.165,43
3:2:47.895,43
3:2:48.62,42
3:2:49.335,41
3:2:50.03,39
3:2:50.695,39
3:2:51.36,39
3:2:52.025,41
3:2:52.71,42
3:2:53.425,45
3:2:54.18,46
3:2:54.95,46
3:2:55.725,45
3:2:56.49,44
3:2:57.23,42
3:2:57.945,43
3:2:58.665,42
3:2:59.37,42
3:3:0.0799999999999,42
3:3:0.780000000001,42
3:3:1.48,42
3:3:2.195,43
3:3:2.925,43
3:3:3.65,43
3:3:4.37,42
3:3:5.075,40
3:3:5.755,39
3:3:6.415,39
3:3:7.065,38
3:3:7.705,37
3:3:8.335,37
3:3:8.96,39
3:3:9.615,40
3:3:10.285,43
3:3:11.015,51
3:3:11.88,53
3:3:12.77,52
3:3:13.65,49
3:3:14.48,50
3:3:15.32,49
3:3:16.14,48
3:3:16.955,46
3:3:17.725,45
3:3:18.48,42
3:3:19.195,41
3:3:19.88,39
3:3:20.545,39
3:3:21.2,39
3:3:21.86,39
3:3:22.525,39
3:3:23.19,41
3:3:23.885,43
3:3:24.615,45
3:3:25.375,46
3:3:26.15,46
3:3:26.92,48
3:3:27.735,48
3:3:28.55,49
3:3:29.37,46
3:3:30.15,46
3:3:30.93,44
3:3:31.675,42
3:3:32.38,42
3:3:33.095,42
3:3:33.81,44
3:3:34.545,45
3:3:35.31,48
3:3:36.115,45
3:3:36.865,46
3:3:37.645,45
3:3:38.395,45
3:3:39.155,42
3:3:39.87,42
3:3:40.58,41
3:3:41.265,42
3:3:41.975,43
3:3:42.695,43
3:3:43.415,42
3:3:44.125,45
3:3:44.875,44
3:3:45.61,42
3:3:46.325,43
3:3:47.05,42
3:3:47.76,42
3:3:48.475,42
3:3:49.175,43
3:3:49.895,42
3:3:50.61,42
3:3:51.31,40
3:3:51.98,38
3:3:52.625,39
3:3:53.275,37
3:3:53.905,37
3:3:54.53,37
3:3:55.16,39
3:3:55.825,41
3:3:56.515,42
3:3:57.225,42
3:3:57.93,41
3:3:58.625,41
3:3:59.315,41
3:4:0.0049999999992,40
3:4:0.68,42
3:4:1.385,41
3:4:2.075,41
3:4:2.77,42
3:4:3.47,42
3:4:4.17,42
3:4:4.87,41
3:4:5.56,41
3:4:6.255,40
3:4:6.935,42
3:4:7.635,42
3:4:8.335,42
3:4:9.05,43
3:4:9.775,43
3:4:10.5,42
3:4:11.21,40
3:4:11.89,40
3:4:12.565,39
3:4:13.23,40
3:4:13.9,41
3:4:14.595,44
3:4:15.33,45
3:4:16.095,45
3:4:16.86,47
3:4:17.645,48
3:4:18.46,50
3:4:19.305,50
3:4:20.14,47
3:4:20.93,45
3:4:21.685,43
3:4:22.405,41
3:4:23.1,42
3:4:23.805,43
3:4:24.525,45
3:4:25.275,46
3:4:26.045,46
3:4:26.82,46
3:4:27.59,46
3:4:28.37,46
3:4:29.15,45
3:4:29.915,44
3:4:30.65,42
3:4:31.355,41
3:4:32.04,42
3:4:32.745,43
3:4:33.475,46
3:4:34.25,44
3:4:34.995,46
3:4:35.775,47
3:4:36.57,48
3:4:37.38,47
3:4:38.17,46
3:4:38.94,45
3:4:39.69,43
3:4:40.41,42
3:4:41.11,41
3:4:41.805,41
3:4:42.5,42
3:4:43.21,44
3:4:43.95,44
3:4:44.695,45
3:4:45.445,46
3:4:46.22,49
3:4:47.045,51
3:4:47.91,50
3:4:48.745,45
3:4:49.51,46
3:4:50.28,43
3:4:51.01,41
3:4:51.7,40
3:4:52.375,40
3:4:53.045,39
3:4:53.71,41
3:4:54.4,44
3:4:55.135,48
3:4:55.94,49
3:4:56.77,49
3:4:57.59,47
3:4:58.375,45
3:4:59.135,44
3:4:59.88,44
3:5:0.615,43
3:5:1.34,44
3:5:2.085,45
3:5:2.845,50
3:5:3.68,52
3:5:4.555,52
3:5:5.425,51
3:5:6.28,48
3:5:7.095,45
3:5:7.855,46
3:5:8.63,45
3:5:9.395,45
3:5:10.16,47
3:5:10.945,46
3:5:11.725,48
3:5:12.535,48
3:5:13.34,49
3:5:14.165,49
3:5:14.99,47
3:5:15.78,49
3:5:16.61,48
3:5:17.41,49
3:5:18.235,49
3:5:19.065,50
3:5:19.9,46
3:5:20.675,48
3:5:21.485,45
3:5:22.245,43
3:5:22.97,42
3:5:23.685,44
3:5:24.42,43
3:5:25.145,45
3:5:25.895,45
3:5:26.655,47
3:5:27.445,48
3:5:28.25,47
3:5:29.035,46
3:5:29.81,44
3:5:30.55,42
3:5:31.265,42
3:5:31.975,41
3:5:32.665,40
3:5:33.345,41
3:5:34.04,42
3:5:34.745,42
3:5:35.45,45
3:5:36.215,46
3:5:36.995,48
3:5:37.795,46
3:5:38.575,45
3:5:39.335,43
3:5:40.065,42
3:5:40.765,42
3:5:41.48,42
3:5:42.185,42
3:5:42.9,45
3:5:43.65,46
3:5:44.42,48
3:5:45.235,50
3:5:46.075,48
3:5:46.89,50
3:5:47.725,48
3:5:48.53,45
3:5:49.295,43
3:5:50.02,41
3:5:50.71,41
3:5:51.395,39
3:5:52.045,38
3:5:52.69,38
3:5:53.335,39
3:5:53.985,39
3:5:54.65,41
3:5:55.335,41
3:5:56.03,45
3:5:56.785,44
3:5:57.52,42
3:5:58.23,44
3:5:58.965,45
3:5:59.72,44
3:6:0.465,43
3:6:1.195,42
3:6:1.905,41
3:6:2.595,41
3:6:3.28,40
3:6:3.96,40
3:6:4.63,41
3:6:5.315,41
3:6:6.0,41
3:6:6.695,44
3:6:7.43,44
3:6:8.17,43
3:6:8.89,46
3:6:9.665,47
3:6:10.45,46
3:6:11.225,43
3:6:11.955,44
3:6:12.69,43
3:6:13.415,43
3:6:14.14,43
3:6:14.86,42
3:6:15.565,41
3:6:16.25,41
3:6:16.935,41
3:6:17.625,42
3:6:18.325,43
3:6:19.045,42
3:6:19.75,41
3:6:20.44,40
3:6:21.115,40
3:6:21.795,40
3:6:22.475,39
3:6:23.135,40
3:6:23.805,39
3:6:24.465,39
3:6:25.13,40
3:6:25.805,40
3:6:26.485,39
3:6:27.145,39
3:6:27.8,40
3:6:28.475,41
3:6:29.165,42
3:6:29.875,43
3:6:30.6,45
3:6:31.355,45
3:6:32.12,45
3:6:32.88,45
3:6:33.63,42
3:6:34.345,42
3:6:35.055,39
3:6:35.72,39
3:6:36.385,40
3:6:37.065,42
3:6:37.77,42
3:6:38.48,43
3:6:39.21,43
3:6:39.935,43
3:6:40.665,43
3:6:41.39,43
3:6:42.11,43
3:6:42.83,42
3:6:43.545,42
3:6:44.245,40
3:6:44.925,39
3:6:45.59,39
3:6:46.245,39
3:6:46.9,40
3:6:47.58,41
3:6:48.265,42
3:6:48.98,44
3:6:49.72,42
3:6:50.425,42
3:6:51.135,42
3:6:51.84,42
3:6:52.545,40
3:6:53.22,40
3:6:53.89,39
3:6:54.55,39
3:6:55.215,41
3:6:55.9,42
3:6:56.605,43
3:6:57.335,44
3:6:58.08,44
3:6:58.815,44
3:6:59.55,42
3:7:0.264999999999,42
3:7:0.965,40
3:7:1.64,39
3:7:2.3,39
3:7:2.96,39
3:7:3.62,42
3:7:4.325,49
3:7:5.145,51
3:7:5.995,52
3:7:6.87,52
3:7:7.745,51
3:7:8.595,48
3:7:9.395,45
3:7:10.145,45
3:7:10.895,44
3:7:11.64,43
3:7:12.36,42
3:7:13.07,42
3:7:13.775,42
3:7:14.48,41
3:7:15.175,42
3:7:15.88,41
3:7:16.565,41
3:7:17.26,41
3:7:17.95,41
3:7:18.635,39
3:7:19.3,39
3:7:19.965,40
3:7:20.64,42
3:7:21.34,42
3:7:22.045,43
3:7:22.765,43
3:7:23.49,43
3:7:24.22,43
3:7:24.95,43
3:7:25.67,43
3:7:26.4,43
3:7:27.12,43
3:7:27.845,42
3:7:28.56,42
3:7:29.26,41
3:7:29.95,39
3:7:30.615,39
3:7:31.27,39
3:7:31.93,39
3:7:32.595,40
3:7:33.27,41
3:7:33.96,42
3:7:34.67,43
3:7:35.4,42
3:7:36.115,42
3:7:36.815,42
3:7:37.515,41
3:7:38.205,40
3:7:38.885,40
3:7:39.555,39
3:7:40.22,39
3:7:40.885,40
3:7:41.56,41
3:7:42.25,39
3:7:42.915,40
3:7:43.585,42
3:7:44.29,42
3:7:45.005,42
3:7:45.715,41
3:7:46.41,42
3:7:47.11,42
3:7:47.82,42
3:7:48.535,43
3:7:49.265,44
3:7:50.0,44
3:7:50.745,43
3:7:51.475,45
3:7:52.23,45
3:7:52.98,45
3:7:53.735,44
3:7:54.475,43
3:7:55.205,42
3:7:55.92,43
3:7:56.65,42
3:7:57.36,42
3:7:58.065,41
3:7:58.75,40
3:7:59.425,40
3:8:0.105,41
3:8:0.790000000001,39
3:8:1.455,40
3:8:2.135,40
3:8:2.805,39
3:8:3.455,38
3:8:4.095,39
3:8:4.755,40
3:8:5.43,43
3:8:6.15,45
3:8:6.9,45
3:8:7.665,46
3:8:8.44,47
3:8:9.235,47
3:8:10.02,45
3:8:10.77,42
3:8:11.48,41
3:8:12.175,40
3:8:12.85,39
3:8:13.51,39
3:8:14.175,40
3:8:14.845,42
3:8:15.55,45
3:8:16.305,46
3:8:17.08,44
3:8:17.82,43
3:8:18.54,43
3:8:19.265,42
3:8:19.98,41
3:8:20.67,41
3:8:21.355,39
3:8:22.01,38
3:8:22.655,38
3:8:23.295,39
3:8:23.95,40
3:8:24.62,42
3:8:25.33,44
3:8:26.065,44
3:8:26.81,44
3:8:27.555,44
3:8:28.3,43
3:8:29.03,43
3:8:29.75,41
3:8:30.445,40
3:8:31.125,39
3:8:31.79,39
3:8:32.455,39
3:8:33.12,40
3:8:33.795,42
3:8:34.5,45
3:8:35.255,46
3:8:36.035,47
3:8:36.83,49
3:8:37.65,49
3:8:38.48,48
3:8:39.29,46
3:8:40.07,45
3:8:40.83,44
3:8:41.575,43
3:8:42.3,43
3:8:43.025,42
3:8:43.74,42
3:8:44.455,43
3:8:45.175,41
3:8:45.86,41
3:8:46.55,42
3:8:47.26,43
3:8:47.985,44
3:8:48.73,45
3:8:49.49,46
3:8:50.265,46
3:8:51.04,44
3:8:51.775,42
3:8:52.48,42
3:8:53.19,41
3:8:53.875,40
3:8:54.545,40
3:8:55.225,39
3:8:55.885,39
3:8:56.545,39
3:8:57.205,41
3:8:57.89,42
3:8:58.59,44
3:8:59.325,44
3:9:0.0599999999995,42
3:9:0.76,42
3:9:1.475,41
3:9:2.17,41
3:9:2.865,41
3:9:3.56,41
3:9:4.255,42
3:9:4.955,41
3:9:5.645,40
3:9:6.325,40
3:9:6.995,40
3:9:7.67,40
3:9:8.345,40
3:9:9.015,40
3:9:9.685,40
3:9:10.355,41
3:9:11.04,42
3:9:11.74,41
3:9:12.435,41
3:9:13.13,42
3:9:13.84,43
3:9:14.565,45
3:9:15.315,43
3:9:16.035,42
3:9:16.745,41
3:9:17.43,40
3:9:18.105,40
3:9:18.78,39
3:9:19.44,39
3:9:20.095,39
3:9:20.755,40
3:9:21.425,39
3:9:22.09,42
3:9:22.79,43
3:9:23.515,44
3:9:24.25,44
3:9:24.99,42
3:9:25.705,43
3:9:26.43,42
3:9:27.13,43
3:9:27.855,43
3:9:28.575,43
3:9:29.295,43
3:9:30.015,42
3:9:30.715,42
3:9:31.42,41
3:9:32.115,41
3:9:32.8,40
3:9:33.47,40
3:9:34.145,41
3:9:34.835,40
3:9:35.51,40
3:9:36.19,41
3:9:36.88,43
3:9:37.6,43
3:9:38.33,43
3:9:39.055,42
3:9:39.76,40
3:9:40.435,39
3:9:41.09,39
3:9:41.74,38
3:9:42.385,37
3:9:43.015,38
3:9:43.65,37
3:9:44.275,39
3:9:44.925,39
3:9:45.58,41
3:9:46.275,42
3:9:46.99,44
3:9:47.73,45
3:9:48.49,44
3:9:49.235,43
3:9:49.96,42
3:9:50.66,41
3:9:51.345,39
3:9:52.01,39
3:9:52.66,38
3:9:53.295,37
3:9:53.925,38
3:9:54.56,40
3:9:55.235,41
3:9:55.93,43
3:9:56.65,45
3:9:57.405,48
3:9:58.215,48
3:9:59.025,48
3:9:59.84,47
3:10:0.625,45
3:10:1.39,42
3:10:2.095,42
3:10:2.805,40
3:10:3.475,39
3:10:4.135,39
3:10:4.785,39
3:10:5.445,40
3:10:6.115,40
3:10:6.785,40
3:10:7.465,41
3:10:8.15,41
3:10:8.835,41
3:10:9.52,40
3:10:10.19,39
3:10:10.845,39
3:10:11.505,39
3:10:12.17,39
3:10:12.835,41
3:10:13.525,43
3:10:14.245,44
3:10:14.99,44
3:10:15.735,43
3:10:16.465,42
3:10:17.175,41
3:10:17.86,39
3:10:18.52,39
3:10:19.175,39
3:10:19.825,38
3:10:20.47,39
3:10:21.125,40
3:10:21.805,42
3:10:22.515,46
3:10:23.29,47
3:10:24.085,47
3:10:24.875,46
3:10:25.645,45
3:10:26.4,42
3:10:27.115,41
3:10:27.805,40
3:10:28.485,40
3:10:29.165,40
3:10:29.845,39
3:10:30.505,39
3:10:31.165,40
3:10:31.835,40
3:10:32.51,41
3:10:33.195,41
3:10:33.885,41
3:10:34.57,42
3:10:35.27,41
3:10:35.965,42
3:10:36.665,42
3:10:37.37,42
3:10:38.085,41
3:10:38.78,42
3:10:39.48,42
3:10:40.195,43
3:10:40.925,43
3:10:41.65,43
3:10:42.38,42
3:10:43.09,42
3:10:43.79,41
3:10:44.48,39
3:10:45.135,39
3:10:45.795,38
3:10:46.44,38
3:10:47.08,39
3:10:47.73,42
3:10:48.445,44
3:10:49.19,43
3:10:49.91,43
3:10:50.635,44
3:10:51.375,45
3:10:52.125,45
3:10:52.875,44
3:10:53.61,43
3:10:54.33,41
3:10:55.02,42
3:10:55.72,41
3:10:56.41,42
3:10:57.11,43
3:10:57.835,43
3:10:58.56,44
3:10:59.3,43
3:11:0.0200000000004,44
3:11:0.76,44
3:11:1.505,42
3:11:2.22,41
3:11:2.915,40
3:11:3.585,40
3:11:4.265,40
3:11:4.935,39
3:11:5.59,39
3:11:6.255,39
3:11:6.92,39
3:11:7.585,41
3:11:8.27,41
3:11:8.955,41
3:11:9.645,41
3:11:10.335,41
3:11:11.025,42
3:11:11.725,42
3:11:12.44,42
3:11:13.15,43
3:11:13.875,44
3:11:14.62,45
3:11:15.385,45
3:11:16.145,43
3:11:16.875,44
3:11:17.615,43
3:11:18.34,43
3:11:19.065,42
3:11:19.78,42
3:11:20.48,42
3:11:21.18,40
3:11:21.86,41
3:11:22.55,41
3:11:23.24,41
3:11:23.93,41
3:11:24.62,42
3:11:25.325,40
3:11:26.0,39
3:11:26.665,39
3:11:27.32,38
3:11:27.96,38
3:11:28.6,38
3:11:29.235,38
3:11:29.875,38
3:11:30.52,38
3:11:31.165,39
3:11:31.82,39
3:11:32.475,39
3:11:33.14,40
3:11:33.81,39
3:11:34.46,39
3:11:35.115,38
3:11:35.755,38
3:11:36.395,39
3:11:37.055,42
3:11:37.76,44
3:11:38.495,45
3:11:39.255,45
3:11:40.01,44
3:11:40.745,42
3:11:41.45,41
3:11:42.14,41
3:11:42.835,40
3:11:43.515,40
3:11:44.19,41
3:11:44.875,40
3:11:45.55,39
3:11:46.215,38
3:11:46.86,38
3:11:47.495,37
3:11:48.12,37
3:11:48.745,37
3:11:49.375,39
3:11:50.025,41
3:11:50.71,43
3:11:51.43,44
3:11:52.17,45
3:11:52.925,44
3:11:53.66,44
3:11:54.4,43
3:11:55.125,44
3:11:55.86,42
3:11:56.575,42
3:11:57.275,42
3:11:57.98,41
3:11:58.675,41
3:11:59.37,41
3:12:0.0550000000003,40
3:12:0.73,40
3:12:1.4,38
3:12:2.045,38
3:12:2.68,38
3:12:3.315,38
3:12:3.955,39
3:12:4.605,39
3:12:5.265,40
3:12:5.945,41
3:12:6.63,41
3:12:7.325,42
3:12:8.025,42
3:12:8.725,42
3:12:9.43,42
3:12:10.13,41
3:12:10.815,39
3:12:11.48,40
3:12:12.15,41
3:12:12.835,41
3:12:13.525,41
3:12:14.22,40
3:12:14.895,39
3:12:15.56,38
3:12:16.2,37
3:12:16.83,37
3:12:17.455,36
3:12:18.07,38
3:12:18.71,39
3:12:19.365,41
3:12:20.05,44
3:12:20.79,45
3:12:21.555,45
3:12:22.315,46
3:12:23.09,45
3:12:23.84,44
3:12:24.58,44
3:12:25.315,43
3:12:26.04,43
3:12:26.765,42
3:12:27.465,41
3:12:28.155,41
3:12:28.845,41
3:12:29.53,41
3:12:30.22,40
3:12:30.9,42
3:12:31.6,43
3:12:32.325,44
3:12:33.065,43
3:12:33.79,42
3:12:34.49,42
3:12:35.195,42
3:12:35.9,41
3:12:36.59,42
3:12:37.3,41
3:12:37.99,41
3:12:38.685,41
3:12:39.38,41
3:12:40.065,41
3:12:40.75,40
3:12:41.43,40
3:12:42.11,40
3:12:42.785,39
3:12:43.445,39
3:12:44.105,39
3:12:44.77,40
3:12:45.44,40
3:12:46.115,40
3:12:46.79,40
3:12:47.46,41
3:12:48.15,40
3:12:48.82,40
3:12:49.5,39
3:12:50.165,43
3:12:50.895,43
3:12:51.62,43
3:12:52.34,42
3:12:53.055,42
3:12:53.76,40
3:12:54.43,40
3:12:55.11,39
3:12:55.77,39
3:12:56.43,40
3:12:57.105,41
3:12:57.79,42
3:12:58.495,42
3:12:59.2,42
3:12:59.91,42
3:13:0.610000000001,42
3:13:1.315,42
3:13:2.015,42
3:13:2.725,41
3:13:3.415,41
3:13:4.11,40
3:13:4.79,39
3:13:5.45,39
3:13:6.11,39
3:13:6.765,38
3:13:7.41,38
3:13:8.055,38
3:13:8.7,37
3:13:9.33,38
3:13:9.965,37
3:13:10.595,39
3:13:11.245,39
3:13:11.9,39
3:13:12.565,39
3:13:13.215,40
3:13:13.885,39
3:13:14.55,39
3:13:15.21,39
3:13:15.87,40
3:13:16.545,41
3:13:17.23,40
3:13:17.905,42
3:13:18.605,42
3:13:19.305,42
3:13:20.005,42
3:13:20.71,42
3:13:21.41,40
3:13:22.085,39
3:13:22.745,40
3:13:23.42,39
3:13:24.08,39
3:13:24.745,39
3:13:25.4,40
3:13:26.07,39
3:13:26.73,39
3:13:27.39,40
3:13:28.07,40
3:13:28.75,41
3:13:29.435,41
3:13:30.13,42
3:13:30.83,41
3:13:31.525,42
3:13:32.23,42
3:13:32.94,42
3:13:33.655,42
3:13:34.37,42
3:13:35.07,41
3:13:35.76,40
3:13:36.435,39
3:13:37.095,38
3:13:37.74,37
3:13:38.37,38
3:13:39.005,38
3:13:39.645,39
3:13:40.305,39
3:13:40.955,40
3:13:41.625,41
3:13:42.31,41
3:13:43.0,40
3:13:43.675,41
3:13:44.36,39
3:13:45.025,40
3:13:45.695,40
3:13:46.365,39
3:13:47.025,41
3:13:47.715,40
3:13:48.39,40
3:13:49.06,39
3:13:49.725,39
3:13:50.385,39
3:13:51.04,39
3:13:51.7,38
3:13:52.345,39
3:13:52.995,39
3:13:53.645,41
3:13:54.33,42
3:13:55.045,47
3:13:55.835,48
3:13:56.645,48
3:13:57.455,46
3:13:58.225,44
3:13:58.97,42
3:13:59.68,40
3:14:0.360000000001,39
3:14:1.025,39
3:14:1.68,39
3:14:2.33,38
3:14:2.965,37
3:14:3.59,37
3:14:4.215,37
3:14:4.84,37
3:14:5.465,38
3:14:6.11,43
3:14:6.83,45
3:14:7.58,45
3:14:8.33,47
3:14:9.12,48
3:14:9.93,48
3:14:10.74,47
3:14:11.535,46
3:14:12.31,44
3:14:13.055,43
3:14:13.78,42
3:14:14.485,40
3:14:15.165,41
3:14:15.85,39
3:14:16.515,39
3:14:17.175,39
3:14:17.825,38
3:14:18.465,38
3:14:19.1,38
3:14:19.74,39
3:14:20.39,40
3:14:21.065,40
3:14:21.735,40
3:14:22.415,40
3:14:23.09,40
3:14:23.77,39
3:14:24.42,38
3:14:25.065,38
